glx@glx-tfp,Crash
shaders@glsl-uniform-interstage-limits@subdivide 5,Crash
shaders@glsl-uniform-interstage-limits@subdivide 5, statechanges,Crash
spec@!opengl 1.1@ppgtt_memory_alignment,Crash
spec@!opengl 3.2@glsl-resource-not-bound buffer,Crash
spec@arb_fragment_program@fp-abs-01,Crash
spec@arb_gpu_shader_fp64@execution@arb_gpu_shader_fp64-fs-non-uniform-control-flow-ssbo,Crash
spec@arb_gpu_shader_fp64@execution@arb_gpu_shader_fp64-vs-non-uniform-control-flow-ssbo,Crash
spec@arb_shader_storage_buffer_object@array-ssbo-binding,Crash
spec@arb_shading_language_420pack@active sampler conflict,Crash
spec@arb_tessellation_shader@arb_tessellation_shader-tes-gs-max-output -small -scan 1 50,Crash
spec@arb_texture_buffer_object@render-no-bo,Crash
spec@arb_uniform_buffer_object@maxblocks,Crash
spec@glsl-1.50@gs-max-output,Crash
glx@extension string sanity,Fail
glx@glx-copy-sub-buffer,Fail
glx@glx-multi-window-single-context,Fail
glx@glx-multithread,Fail
glx@glx-multithread-buffer,Fail
glx@glx-multithread-texture,Fail
glx@glx-query-drawable-glx_fbconfig_id-window,Fail
glx@glx-swap-copy,Fail
glx@glx-swap-pixmap-bad,Fail
glx@glx-visuals-depth,Fail
glx@glx-visuals-depth -pixmap,Fail
glx@glx-visuals-stencil,Fail
glx@glx-visuals-stencil -pixmap,Fail
glx@glx_arb_create_context_es2_profile@invalid opengl es version,Fail
glx@glx_ext_import_context@free context,Fail
glx@glx_ext_import_context@get context id,Fail
glx@glx_ext_import_context@get current display,Fail
glx@glx_ext_import_context@import context, multi process,Fail
glx@glx_ext_import_context@import context, single process,Fail
glx@glx_ext_import_context@imported context has same context id,Fail
glx@glx_ext_import_context@make current, multi process,Fail
glx@glx_ext_import_context@make current, single process,Fail
glx@glx_ext_import_context@query context info,Fail
shaders@glsl-bug-110796,Fail
shaders@glsl-fs-flat-color,Fail
shaders@glsl-fs-pointcoord,Fail
shaders@point-vertex-id divisor,Fail
shaders@point-vertex-id gl_instanceid,Fail
shaders@point-vertex-id gl_instanceid divisor,Fail
shaders@point-vertex-id gl_vertexid,Fail
shaders@point-vertex-id gl_vertexid divisor,Fail
shaders@point-vertex-id gl_vertexid gl_instanceid,Fail
shaders@point-vertex-id gl_vertexid gl_instanceid divisor,Fail
spec@!opengl 1.0@gl-1.0-dlist-materials,Fail
spec@!opengl 1.0@gl-1.0-dlist-shademodel,Fail
spec@!opengl 1.0@gl-1.0-edgeflag,Fail
spec@!opengl 1.0@gl-1.0-edgeflag-quads,Fail
spec@!opengl 1.0@gl-1.0-no-op-paths,Fail
spec@!opengl 1.0@gl-1.0-swapbuffers-behavior,Fail
spec@!opengl 1.1@clipflat@glbegin@end(gl_quad_strip), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: center bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: left middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: left top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: right bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: right middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: right top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: center bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: center middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: center top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: left bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: left middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: left top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: right bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: right middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: right top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: center bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: center middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: center top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: left bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: left middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: left top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: right bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: right middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quad_strip), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: right top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: center bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: center middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: center top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: left bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: left middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: left top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: right bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: right middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: right top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: center bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: center middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: center top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: left bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: left middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: left top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: right bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: right middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_ccw), glpolygonmode(gl_line), quadrant: right top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: center bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: center middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: center top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: left bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: left middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: left top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: right bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: right middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_fill), quadrant: right top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: center bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: center middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: center top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: left bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: left middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: left top,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: right bottom,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: right middle,Fail
spec@!opengl 1.1@clipflat@gldrawelements(gl_quads), glfrontface(gl_cw), glpolygonmode(gl_line), quadrant: right top,Fail
spec@!opengl 1.1@copyteximage 1d,Fail
spec@!opengl 1.1@copyteximage 2d,Fail
spec@!opengl 1.1@depthstencil-default_fb-copypixels,Fail
spec@!opengl 1.1@depthstencil-default_fb-drawpixels-24_8,Fail
spec@!opengl 1.1@depthstencil-default_fb-drawpixels-32f_24_8_rev,Fail
spec@!opengl 1.1@line-flat-clip-color,Fail
spec@!opengl 1.1@linestipple@factor 2x,Fail
spec@!opengl 1.1@linestipple@factor 3x,Fail
spec@!opengl 1.1@linestipple@line loop,Fail
spec@!opengl 1.1@linestipple@line strip,Fail
spec@!opengl 1.1@linestipple@restarting lines within a single begin-end block,Fail
spec@!opengl 1.1@polygon-mode,Fail
spec@!opengl 1.1@polygon-mode-facing,Fail
spec@!opengl 1.1@polygon-mode-offset@config 0: expected white pixel on bottom edge,Fail
spec@!opengl 1.1@polygon-mode-offset@config 0: expected white pixel on left edge,Fail
spec@!opengl 1.1@polygon-mode-offset@config 0: expected white pixel on right edge,Fail
spec@!opengl 1.1@polygon-mode-offset@config 0: expected white pixel on top edge,Fail
spec@!opengl 1.1@polygon-mode-offset@config 1: expected blue pixel in center,Fail
spec@!opengl 1.1@polygon-mode-offset@config 2: expected blue pixel in center,Fail
spec@!opengl 1.1@polygon-mode-offset@config 2: expected white pixel on right edge,Fail
spec@!opengl 1.1@polygon-mode-offset@config 2: expected white pixel on top edge,Fail
spec@!opengl 1.1@polygon-mode-offset@config 5: expected blue pixel in center,Fail
spec@!opengl 1.1@polygon-mode-offset@config 6: expected blue pixel in center,Fail
spec@!opengl 1.1@polygon-mode-offset@config 6: expected white pixel on right edge,Fail
spec@!opengl 1.1@polygon-mode-offset@config 6: expected white pixel on top edge,Fail
spec@!opengl 1.1@polygon-offset,Fail
spec@!opengl 1.1@read-front,Fail
spec@!opengl 1.1@read-front clear-front-first,Fail
spec@!opengl 1.1@texwrap 1d bordercolor@gl_rgba8, border color only,Fail
spec@!opengl 1.1@texwrap 1d proj bordercolor@gl_rgba8, projected, border color only,Fail
spec@!opengl 1.1@texwrap 2d bordercolor@gl_rgba8, border color only,Fail
spec@!opengl 1.1@texwrap 2d proj bordercolor@gl_rgba8, projected, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_alpha12, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_alpha16, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_alpha4, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_alpha8, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_intensity12, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_intensity16, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_intensity4, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_intensity8, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_luminance12, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_luminance12_alpha12, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_luminance12_alpha4, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_luminance16, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_luminance16_alpha16, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_luminance4, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_luminance4_alpha4, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_luminance6_alpha2, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_luminance8, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_luminance8_alpha8, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_r3_g3_b2, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgb10, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgb10_a2, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgb12, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgb16, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgb4, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgb5, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgb5_a1, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgb8, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgba12, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgba16, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgba2, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgba4, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor-swizzled@gl_rgba8, swizzled, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_alpha12, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_alpha16, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_alpha4, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_alpha8, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_intensity12, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_intensity16, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_intensity4, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_intensity8, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_luminance12, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_luminance12_alpha12, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_luminance12_alpha4, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_luminance16, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_luminance16_alpha16, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_luminance4, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_luminance4_alpha4, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_luminance6_alpha2, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_luminance8, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_luminance8_alpha8, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_r3_g3_b2, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgb10, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgb10_a2, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgb12, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgb16, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgb4, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgb5, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgb5_a1, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgb8, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgba12, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgba16, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgba2, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgba4, border color only,Fail
spec@!opengl 1.1@texwrap formats bordercolor@gl_rgba8, border color only,Fail
spec@!opengl 1.2@copyteximage 3d,Fail
spec@!opengl 1.2@texwrap 3d bordercolor@gl_rgba8, border color only,Fail
spec@!opengl 1.2@texwrap 3d proj bordercolor@gl_rgba8, projected, border color only,Fail
spec@!opengl 1.3@gl-1.3-texture-env,Fail
spec@!opengl 1.3@tex-border-1,Fail
spec@!opengl 1.3@tex3d-depth1,Fail
spec@!opengl 1.4@copy-pixels,Fail
spec@!opengl 1.4@gl-1.4-polygon-offset,Fail
spec@!opengl 2.0@depth-tex-modes-glsl,Fail
spec@!opengl 2.0@gl-2.0-edgeflag,Fail
spec@!opengl 2.0@gl-2.0-edgeflag-immediate,Fail
spec@!opengl 2.0@max-samplers border,Fail
spec@!opengl 2.1@pbo@test_polygon_stip,Fail
spec@!opengl 2.1@polygon-stipple-fs,Fail
spec@!opengl 3.0@clearbuffer-depth,Fail
spec@!opengl 3.0@clearbuffer-stencil,Fail
spec@!opengl 3.0@sampler-cube-shadow,Fail
spec@!opengl 3.2@gl-3.2-adj-prims cull-back pv-first,Fail
spec@!opengl 3.2@gl-3.2-adj-prims cull-back pv-last,Fail
spec@!opengl 3.2@gl-3.2-adj-prims cull-front pv-first,Fail
spec@!opengl 3.2@gl-3.2-adj-prims cull-front pv-last,Fail
spec@!opengl 3.2@gl-3.2-adj-prims line cull-back pv-first,Fail
spec@!opengl 3.2@gl-3.2-adj-prims line cull-back pv-last,Fail
spec@!opengl 3.2@gl-3.2-adj-prims line cull-front pv-first,Fail
spec@!opengl 3.2@gl-3.2-adj-prims line cull-front pv-last,Fail
spec@!opengl 3.2@gl-3.2-adj-prims pv-first,Fail
spec@!opengl 3.2@gl-3.2-adj-prims pv-last,Fail
spec@!opengl es 2.0@glsl-fs-pointcoord,Fail
spec@!opengl es 3.0@gles-3.0-transform-feedback-uniform-buffer-object,Fail
spec@arb_clear_texture@arb_clear_texture-multisample,Fail
spec@arb_depth_buffer_float@fbo-clear-formats stencil@gl_depth32f_stencil8,Fail
spec@arb_depth_buffer_float@fbo-depth-gl_depth32f_stencil8-blit,Fail
spec@arb_depth_buffer_float@fbo-depth-gl_depth32f_stencil8-copypixels,Fail
spec@arb_depth_buffer_float@fbo-depthstencil-gl_depth32f_stencil8-copypixels,Fail
spec@arb_depth_buffer_float@fbo-depthstencil-gl_depth32f_stencil8-drawpixels-24_8,Fail
spec@arb_depth_buffer_float@fbo-depthstencil-gl_depth32f_stencil8-drawpixels-32f_24_8_rev,Fail
spec@arb_depth_buffer_float@fbo-stencil-gl_depth32f_stencil8-blit,Fail
spec@arb_depth_buffer_float@fbo-stencil-gl_depth32f_stencil8-copypixels,Fail
spec@arb_depth_buffer_float@texwrap formats bordercolor-swizzled@gl_depth32f_stencil8, swizzled, border color only,Fail
spec@arb_depth_buffer_float@texwrap formats bordercolor-swizzled@gl_depth_component32f, swizzled, border color only,Fail
spec@arb_depth_buffer_float@texwrap formats bordercolor@gl_depth32f_stencil8, border color only,Fail
spec@arb_depth_buffer_float@texwrap formats bordercolor@gl_depth_component32f, border color only,Fail
spec@arb_depth_texture@depth-tex-modes,Fail
spec@arb_depth_texture@texwrap formats bordercolor-swizzled@gl_depth_component16, swizzled, border color only,Fail
spec@arb_depth_texture@texwrap formats bordercolor-swizzled@gl_depth_component24, swizzled, border color only,Fail
spec@arb_depth_texture@texwrap formats bordercolor-swizzled@gl_depth_component32, swizzled, border color only,Fail
spec@arb_depth_texture@texwrap formats bordercolor@gl_depth_component16, border color only,Fail
spec@arb_depth_texture@texwrap formats bordercolor@gl_depth_component24, border color only,Fail
spec@arb_depth_texture@texwrap formats bordercolor@gl_depth_component32, border color only,Fail
spec@arb_es2_compatibility@texwrap formats bordercolor-swizzled@gl_rgb565, swizzled, border color only,Fail
spec@arb_es2_compatibility@texwrap formats bordercolor@gl_rgb565, border color only,Fail
spec@arb_framebuffer_object@arb_framebuffer_object-depth-stencil-blit depth gl_depth24_stencil8,Fail
spec@arb_framebuffer_object@arb_framebuffer_object-depth-stencil-blit depth gl_depth32f_stencil8,Fail
spec@arb_framebuffer_object@arb_framebuffer_object-depth-stencil-blit stencil gl_depth24_stencil8,Fail
spec@arb_framebuffer_object@arb_framebuffer_object-depth-stencil-blit stencil gl_depth32f_stencil8,Fail
spec@arb_framebuffer_object@fbo-blit-scaled-linear,Fail
spec@arb_framebuffer_object@fbo-gl_pointcoord,Fail
spec@arb_framebuffer_object@framebuffer-blit-levels draw stencil,Fail
spec@arb_framebuffer_object@framebuffer-blit-levels read stencil,Fail
spec@arb_get_program_binary@restore-sso-program,Fail
spec@arb_gpu_shader_fp64@execution@arb_gpu_shader_fp64-tf-separate,Fail
spec@arb_pipeline_statistics_query@arb_pipeline_statistics_query-frag,Fail
spec@arb_point_parameters@arb_point_parameters-point-attenuation@aliased combinations,Fail
spec@arb_point_parameters@arb_point_parameters-point-attenuation@antialiased combinations,Fail
spec@arb_point_sprite@arb_point_sprite-checkerboard,Fail
spec@arb_point_sprite@arb_point_sprite-mipmap,Fail
spec@arb_program_interface_query@arb_program_interface_query-getprogramresourceindex@'vs_input2[1][0]' on gl_program_input,Fail
spec@arb_provoking_vertex@arb-provoking-vertex-clipped-geometry-flatshading,Fail
spec@arb_provoking_vertex@arb-provoking-vertex-render,Fail
spec@arb_sample_shading@ignore-centroid-qualifier 2,Fail
spec@arb_sample_shading@ignore-centroid-qualifier 4,Fail
spec@arb_sample_shading@interpolate-at-sample-position 2,Fail
spec@arb_sample_shading@interpolate-at-sample-position 4,Fail
spec@arb_sample_shading@samplemask 2 all@0.250000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 2 all@0.500000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 2 all@1.000000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 2 all@noms mask_in_one,Fail
spec@arb_sample_shading@samplemask 2 all@noms partition,Fail
spec@arb_sample_shading@samplemask 2 all@sample mask_in_one,Fail
spec@arb_sample_shading@samplemask 2@0.250000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 2@0.500000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 2@1.000000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 2@noms mask_in_one,Fail
spec@arb_sample_shading@samplemask 2@noms partition,Fail
spec@arb_sample_shading@samplemask 2@sample mask_in_one,Fail
spec@arb_sample_shading@samplemask 4 all@0.250000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 4 all@0.500000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 4 all@1.000000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 4 all@noms mask_in_one,Fail
spec@arb_sample_shading@samplemask 4 all@noms partition,Fail
spec@arb_sample_shading@samplemask 4 all@sample mask_in_one,Fail
spec@arb_sample_shading@samplemask 4@0.250000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 4@0.500000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 4@1.000000 mask_in_one,Fail
spec@arb_sample_shading@samplemask 4@noms mask_in_one,Fail
spec@arb_sample_shading@samplemask 4@noms partition,Fail
spec@arb_sample_shading@samplemask 4@sample mask_in_one,Fail
spec@arb_seamless_cube_map@arb_seamless_cubemap,Fail
spec@arb_shader_texture_lod@execution@arb_shader_texture_lod-texgrad,Fail
spec@arb_stencil_texturing@draw,Fail
spec@arb_texture_buffer_object@indexed,Fail
spec@arb_texture_buffer_range@ranges-2 compat,Fail
spec@arb_texture_compression@texwrap formats bordercolor-swizzled@gl_compressed_alpha, swizzled, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor-swizzled@gl_compressed_intensity, swizzled, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor-swizzled@gl_compressed_luminance, swizzled, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor-swizzled@gl_compressed_luminance_alpha, swizzled, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor-swizzled@gl_compressed_rgb, swizzled, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor-swizzled@gl_compressed_rgba, swizzled, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor@gl_compressed_alpha, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor@gl_compressed_intensity, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor@gl_compressed_luminance, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor@gl_compressed_luminance_alpha, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor@gl_compressed_rgb, border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor@gl_compressed_rgba, border color only,Fail
